MACH,RE,ALPHA,BETA,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,FX,FY,FZ,TX,TY,TZ
0.3,7000000,19.761,3.79,-14.173,25.564,-0.957,5.982,0.0863,-0.5861,1.1588,-0.0455,-0.1706,0.2637
0.45,10000000,-19.36,3.79,-14.173,25.564,-0.957,5.982,0.0637,0.4716,-1.112,0.0456,0.2019,-0.2785
0.45,10000000,-14.191,3.79,-14.173,25.564,-0.957,5.982,0.0949,0.3025,-0.7215,0.0301,0.1266,-0.1898
0.45,10000000,-11.246,3.79,-14.173,25.564,-0.957,5.982,0.1091,0.2141,-0.5186,0.0218,0.0915,-0.1431
0.45,10000000,-11.133,3.79,-14.173,25.564,-0.957,5.982,0.1095,0.211,-0.5113,0.0215,0.0903,-0.1415
0.45,10000000,-9.904,3.79,-14.173,25.564,-0.957,5.982,0.1146,0.1796,-0.4349,0.0185,0.0792,-0.1248
0.45,10000000,-8.605,3.79,-14.173,25.564,-0.957,5.982,0.1195,0.1521,-0.3619,0.0158,0.071,-0.1102
0.45,10000000,-0.324,3.79,-14.173,25.564,-0.957,5.982,0.1399,-0.1493,0.1784,-0.0136,-0.0387,0.0486
0.45,10000000,1.464,3.79,-14.173,25.564,-0.957,5.982,0.1422,-0.2032,0.27,-0.0186,-0.055,0.0759
0.45,10000000,4.492,3.79,-14.173,25.564,-0.957,5.982,0.1439,-0.1249,0.2538,-0.0107,0.0035,0.0346
0.45,10000000,7.936,3.79,-14.173,25.564,-0.957,5.982,0.1398,-0.0819,0.2854,-0.0054,0.0438,0.0102
0.45,10000000,10.779,3.79,-14.173,25.564,-0.957,5.982,0.1312,-0.2677,0.5416,-0.0213,-0.0387,0.1035
0.45,10000000,13.023,3.79,-14.173,25.564,-0.957,5.982,0.122,-0.3643,0.7024,-0.0289,-0.0792,0.1518
0.45,10000000,18.112,3.79,-14.173,25.564,-0.957,5.982,0.0952,-0.5472,1.0637,-0.0428,-0.1554,0.2436
0.45,10000000,19.221,3.79,-14.173,25.564,-0.957,5.982,0.0885,-0.5738,1.1345,-0.0446,-0.1657,0.2569
0.45,10000000,19.761,3.79,-14.173,25.564,-0.957,5.982,0.0851,-0.5849,1.1679,-0.0454,-0.17,0.2625
0.6,14000000,-19.36,3.79,-14.173,25.564,-0.957,5.982,0.0615,0.4682,-1.1186,0.0457,0.2035,-0.278
0.6,14000000,-14.191,3.79,-14.173,25.564,-0.957,5.982,0.0935,0.3038,-0.7267,0.0305,0.1291,-0.1912
0.6,14000000,-11.246,3.79,-14.173,25.564,-0.957,5.982,0.1079,0.2156,-0.5221,0.0221,0.0933,-0.1444
0.6,14000000,-11.133,3.79,-14.173,25.564,-0.957,5.982,0.1084,0.2125,-0.5148,0.0218,0.0921,-0.1428
0.6,14000000,-9.904,3.79,-14.173,25.564,-0.957,5.982,0.1135,0.1812,-0.4381,0.0188,0.0809,-0.1261
0.6,14000000,-8.605,3.79,-14.173,25.564,-0.957,5.982,0.1185,0.1537,-0.3646,0.0161,0.0724,-0.1114
0.6,14000000,-0.324,3.79,-14.173,25.564,-0.957,5.982,0.1382,-0.1504,0.1774,-0.0136,-0.0398,0.0491
0.6,14000000,1.464,3.79,-14.173,25.564,-0.957,5.982,0.1402,-0.2045,0.2686,-0.0186,-0.0565,0.0765
0.6,14000000,4.492,3.79,-14.173,25.564,-0.957,5.982,0.1414,-0.1242,0.2488,-0.0104,0.0027,0.0341
0.6,14000000,7.936,3.79,-14.173,25.564,-0.957,5.982,0.1362,-0.1063,0.3029,-0.0072,0.0295,0.0223
0.6,14000000,10.779,3.79,-14.173,25.564,-0.957,5.982,0.1286,-0.2754,0.5464,-0.0216,-0.0437,0.1072
0.6,14000000,13.023,3.79,-14.173,25.564,-0.957,5.982,0.1202,-0.3704,0.7097,-0.0293,-0.0827,0.1546
0.6,14000000,18.112,3.79,-14.173,25.564,-0.957,5.982,0.094,-0.5494,1.0742,-0.0429,-0.1564,0.2443
0.6,14000000,19.221,3.79,-14.173,25.564,-0.957,5.982,0.087,-0.5758,1.1463,-0.0447,-0.1668,0.2574
0.15,3500000,-18.553,-16.96,22.601,1.315,3.69,-12.305,0.0146,1.555,-1.6308,0.0905,0.4629,-0.4744
0.15,3500000,-18.227,-16.96,22.601,1.315,3.69,-12.305,0.0165,1.5448,-1.6077,0.0897,0.4596,-0.4693
0.15,3500000,-17.647,-16.96,22.601,1.315,3.69,-12.305,0.0197,1.5264,-1.5666,0.0884,0.4535,-0.4603
0.15,3500000,-9.9,-16.96,22.601,1.315,3.69,-12.305,0.0561,1.255,-1.0304,0.0673,0.3644,-0.3299
0.15,3500000,-9.564,-16.96,22.601,1.315,3.69,-12.305,0.0573,1.2421,-1.0076,0.0662,0.3599,-0.3238
0.15,3500000,-8.43,-16.96,22.601,1.315,3.69,-12.305,0.0611,1.1977,-0.9302,0.0626,0.3446,-0.3025
0.15,3500000,-8.013,-16.96,22.601,1.315,3.69,-12.305,0.0624,1.181,-0.9016,0.0612,0.3387,-0.2945
0.15,3500000,-6.375,-16.96,22.601,1.315,3.69,-12.305,0.0672,1.1128,-0.7874,0.0556,0.3143,-0.2616
0.15,3500000,2.701,-16.96,22.601,1.315,3.69,-12.305,0.0816,0.6664,-0.0817,0.0166,0.1342,-0.0366
0.15,3500000,2.817,-16.96,22.601,1.315,3.69,-12.305,0.0816,0.6603,-0.0719,0.0161,0.1316,-0.0334
0.15,3500000,3.305,-16.96,22.601,1.315,3.69,-12.305,0.0818,0.6346,-0.0305,0.0137,0.1205,-0.02
0.15,3500000,10.097,-16.96,22.601,1.315,3.69,-12.305,0.0763,0.2155,0.6381,-0.0266,-0.0709,0.2017
0.15,3500000,12.062,-16.96,22.601,1.315,3.69,-12.305,0.0721,0.292,0.6437,-0.0206,-0.0278,0.1662
0.15,3500000,14.121,-16.96,22.601,1.315,3.69,-12.305,0.0665,0.4105,0.6148,-0.011,0.0357,0.1095
0.15,3500000,17.742,-16.96,22.601,1.315,3.69,-12.305,0.0528,0.6015,0.5784,0.0036,0.1337,0.0181
0.3,7000000,-18.553,-16.96,22.601,1.315,3.69,-12.305,0.0115,1.5584,-1.6359,0.0896,0.4597,-0.4711
0.3,7000000,-18.227,-16.96,22.601,1.315,3.69,-12.305,0.0134,1.5483,-1.6125,0.0889,0.4564,-0.4661
0.3,7000000,-17.647,-16.96,22.601,1.315,3.69,-12.305,0.0169,1.53,-1.571,0.0875,0.4505,-0.4573
0.3,7000000,-9.9,-16.96,22.601,1.315,3.69,-12.305,0.0544,1.2591,-1.031,0.0669,0.363,-0.3291
0.3,7000000,-9.564,-16.96,22.601,1.315,3.69,-12.305,0.0556,1.2462,-1.0081,0.0659,0.3586,-0.323
0.3,7000000,-8.43,-16.96,22.601,1.315,3.69,-12.305,0.0595,1.2019,-0.9305,0.0623,0.3435,-0.302
0.3,7000000,-8.013,-16.96,22.601,1.315,3.69,-12.305,0.0609,1.1852,-0.9018,0.0609,0.3377,-0.294
0.3,7000000,-6.375,-16.96,22.601,1.315,3.69,-12.305,0.0657,1.1172,-0.7872,0.0554,0.3135,-0.2614
0.3,7000000,2.701,-16.96,22.601,1.315,3.69,-12.305,0.0803,0.6727,-0.0807,0.0167,0.1341,-0.0375
0.3,7000000,2.817,-16.96,22.601,1.315,3.69,-12.305,0.0803,0.6666,-0.0709,0.0161,0.1314,-0.0343
0.3,7000000,3.305,-16.96,22.601,1.315,3.69,-12.305,0.0804,0.6411,-0.0293,0.0137,0.1203,-0.0209
0.3,7000000,10.097,-16.96,22.601,1.315,3.69,-12.305,0.0744,0.2236,0.6426,-0.0266,-0.0722,0.201
0.3,7000000,12.062,-16.96,22.601,1.315,3.69,-12.305,0.07,0.3012,0.6496,-0.0206,-0.0293,0.1654
0.3,7000000,14.121,-16.96,22.601,1.315,3.69,-12.305,0.064,0.4211,0.6217,-0.011,0.034,0.1084
0.3,7000000,17.742,-16.96,22.601,1.315,3.69,-12.305,0.0495,0.6152,0.5887,0.0036,0.1319,0.0162
0.45,10000000,-18.553,-16.96,22.601,1.315,3.69,-12.305,0.0084,1.5506,-1.6297,0.0878,0.4511,-0.4624
0.45,10000000,-18.227,-16.96,22.601,1.315,3.69,-12.305,0.0104,1.5408,-1.6064,0.0871,0.448,-0.4577
0.45,10000000,-17.647,-16.96,22.601,1.315,3.69,-12.305,0.014,1.523,-1.565,0.0858,0.4425,-0.4493
0.45,10000000,-9.9,-16.96,22.601,1.315,3.69,-12.305,0.0527,1.2574,-1.0266,0.0661,0.359,-0.3258
0.45,10000000,-9.564,-16.96,22.601,1.315,3.69,-12.305,0.0539,1.2447,-1.0037,0.0651,0.3548,-0.3199
0.45,10000000,-8.43,-16.96,22.601,1.315,3.69,-12.305,0.0579,1.201,-0.9265,0.0616,0.3401,-0.2994
0.45,10000000,-8.013,-16.96,22.601,1.315,3.69,-12.305,0.0593,1.1846,-0.8978,0.0603,0.3346,-0.2917
0.45,10000000,-6.375,-16.96,22.601,1.315,3.69,-12.305,0.0643,1.1173,-0.7837,0.0549,0.311,-0.2598
0.45,10000000,2.701,-16.96,22.601,1.315,3.69,-12.305,0.0788,0.6777,-0.0797,0.0167,0.1337,-0.0386
0.45,10000000,2.817,-16.96,22.601,1.315,3.69,-12.305,0.0788,0.6717,-0.0699,0.0161,0.1311,-0.0354
0.45,10000000,3.305,-16.96,22.601,1.315,3.69,-12.305,0.0789,0.6463,-0.0284,0.0138,0.1199,-0.0221
0.45,10000000,10.097,-16.96,22.601,1.315,3.69,-12.305,0.0723,0.2306,0.646,-0.0267,-0.0738,0.2001
0.45,10000000,12.062,-16.96,22.601,1.315,3.69,-12.305,0.0675,0.3091,0.6539,-0.0207,-0.0312,0.1643
0.45,10000000,14.121,-16.96,22.601,1.315,3.69,-12.305,0.061,0.4307,0.6264,-0.0111,0.0318,0.1069
0.45,10000000,17.742,-16.96,22.601,1.315,3.69,-12.305,0.0458,0.6281,0.5959,0.0036,0.1296,0.0138
0.6,14000000,-18.553,-16.96,22.601,1.315,3.69,-12.305,0.0018,1.5561,-1.6388,0.0857,0.4423,-0.4535
0.6,14000000,-18.227,-16.96,22.601,1.315,3.69,-12.305,0.0041,1.5461,-1.6146,0.0851,0.4395,-0.4492
0.6,14000000,-17.647,-16.96,22.601,1.315,3.69,-12.305,0.0081,1.5281,-1.5719,0.0839,0.4345,-0.4414
0.6,14000000,-9.9,-16.96,22.601,1.315,3.69,-12.305,0.0506,1.2579,-1.0246,0.0655,0.3561,-0.3237
0.6,14000000,-9.564,-16.96,22.601,1.315,3.69,-12.305,0.0519,1.2452,-1.0018,0.0646,0.3521,-0.318
0.6,14000000,-8.43,-16.96,22.601,1.315,3.69,-12.305,0.056,1.2024,-0.925,0.0612,0.338,-0.2982
0.6,14000000,-8.013,-16.96,22.601,1.315,3.69,-12.305,0.0574,1.1863,-0.8965,0.0599,0.3327,-0.2907
0.6,14000000,-6.375,-16.96,22.601,1.315,3.69,-12.305,0.0625,1.1203,-0.7832,0.0547,0.3099,-0.2596
0.6,14000000,2.701,-16.96,22.601,1.315,3.69,-12.305,0.0771,0.684,-0.0802,0.0169,0.1342,-0.0405
0.6,14000000,2.817,-16.96,22.601,1.315,3.69,-12.305,0.0771,0.678,-0.0703,0.0163,0.1315,-0.0374
0.6,14000000,3.305,-16.96,22.601,1.315,3.69,-12.305,0.0771,0.6525,-0.0285,0.014,0.1202,-0.0239
0.6,14000000,10.097,-16.96,22.601,1.315,3.69,-12.305,0.0697,0.2355,0.6515,-0.0269,-0.0767,0.2001
0.6,14000000,12.062,-16.96,22.601,1.315,3.69,-12.305,0.0642,0.3185,0.6613,-0.0209,-0.0342,0.1636
0.6,14000000,14.121,-16.96,22.601,1.315,3.69,-12.305,0.0566,0.4463,0.6352,-0.0113,0.0287,0.1049
0.15,3500000,-18.621,16.44,18.489,-21.392,15.886,-0.445,0.0793,-0.4599,-0.7359,0.0025,-0.0445,-0.1039
0.15,3500000,-17.985,16.44,18.489,-21.392,15.886,-0.445,0.0825,-0.478,-0.6912,0.0008,-0.0539,-0.0941
0.15,3500000,-15.823,16.44,18.489,-21.392,15.886,-0.445,0.0932,-0.5327,-0.5494,-0.0041,-0.0825,-0.0638
0.15,3500000,-4.966,16.44,18.489,-21.392,15.886,-0.445,0.124,-0.8593,0.1555,-0.0353,-0.2367,0.1157
0.15,3500000,4.898,16.44,18.489,-21.392,15.886,-0.445,0.1082,-1.1493,0.7267,-0.0628,-0.3338,0.2582
0.15,3500000,5.517,16.44,18.489,-21.392,15.886,-0.445,0.1062,-1.1682,0.7625,-0.0643,-0.3392,0.2668
0.15,3500000,6.398,16.44,18.489,-21.392,15.886,-0.445,0.1032,-1.1949,0.813,-0.0665,-0.3466,0.2786
0.15,3500000,8.315,16.44,18.489,-21.392,15.886,-0.445,0.0961,-1.2535,0.927,-0.0709,-0.3618,0.3041
0.15,3500000,9.781,16.44,18.489,-21.392,15.886,-0.445,0.0902,-1.2976,1.0143,-0.074,-0.3729,0.323
0.15,3500000,13.536,16.44,18.489,-21.392,15.886,-0.445,0.0733,-1.4046,1.2364,-0.081,-0.3988,0.3677
0.15,3500000,15.124,16.44,18.489,-21.392,15.886,-0.445,0.0654,-1.4462,1.3287,-0.0834,-0.4086,0.3849
0.15,3500000,15.348,16.44,18.489,-21.392,15.886,-0.445,0.0642,-1.4519,1.3417,-0.0838,-0.41,0.3872
0.15,3500000,16.9,16.44,18.489,-21.392,15.886,-0.445,0.0561,-1.4917,1.433,-0.0861,-0.42,0.4038
0.15,3500000,18.962,16.44,18.489,-21.392,15.886,-0.445,0.0444,-1.5408,1.5547,-0.0888,-0.4323,0.4246
0.15,3500000,19.862,16.44,18.489,-21.392,15.886,-0.445,0.039,-1.5607,1.608,-0.0899,-0.4373,0.4332
0.3,7000000,-18.621,16.44,18.489,-21.392,15.886,-0.445,0.076,-0.4727,-0.7509,0.0026,-0.0435,-0.1019
0.3,7000000,-17.985,16.44,18.489,-21.392,15.886,-0.445,0.0793,-0.4902,-0.705,0.0009,-0.053,-0.0922
0.3,7000000,-15.823,16.44,18.489,-21.392,15.886,-0.445,0.0901,-0.5433,-0.5594,-0.0041,-0.0814,-0.0621
0.3,7000000,-4.966,16.44,18.489,-21.392,15.886,-0.445,0.1219,-0.8647,0.155,-0.0353,-0.2364,0.1172
0.3,7000000,4.898,16.44,18.489,-21.392,15.886,-0.445,0.1063,-1.1527,0.7275,-0.0625,-0.3337,0.2592
0.3,7000000,5.517,16.44,18.489,-21.392,15.886,-0.445,0.1043,-1.1717,0.7634,-0.0641,-0.3391,0.2677
0.3,7000000,6.398,16.44,18.489,-21.392,15.886,-0.445,0.1013,-1.1983,0.814,-0.0662,-0.3465,0.2795
0.3,7000000,8.315,16.44,18.489,-21.392,15.886,-0.445,0.094,-1.2568,0.9285,-0.0706,-0.3615,0.3048
0.3,7000000,9.781,16.44,18.489,-21.392,15.886,-0.445,0.088,-1.3008,1.0163,-0.0736,-0.3724,0.3235
0.3,7000000,13.536,16.44,18.489,-21.392,15.886,-0.445,0.0706,-1.4077,1.2401,-0.0804,-0.3978,0.3676
0.3,7000000,15.124,16.44,18.489,-21.392,15.886,-0.445,0.0624,-1.4494,1.3335,-0.0828,-0.4075,0.3845
0.3,7000000,15.348,16.44,18.489,-21.392,15.886,-0.445,0.0612,-1.4551,1.3466,-0.0831,-0.4088,0.3868
0.3,7000000,16.9,16.44,18.489,-21.392,15.886,-0.445,0.0527,-1.4951,1.4393,-0.0854,-0.4186,0.4031
0.3,7000000,18.962,16.44,18.489,-21.392,15.886,-0.445,0.0406,-1.5446,1.5631,-0.0881,-0.4307,0.4235
0.3,7000000,19.862,16.44,18.489,-21.392,15.886,-0.445,0.0349,-1.5646,1.6176,-0.0891,-0.4356,0.4319
0.45,10000000,-18.621,16.44,18.489,-21.392,15.886,-0.445,0.0724,-0.4845,-0.7648,0.0027,-0.0427,-0.0993
0.45,10000000,-17.985,16.44,18.489,-21.392,15.886,-0.445,0.0757,-0.5014,-0.7177,0.001,-0.052,-0.0897
0.45,10000000,-15.823,16.44,18.489,-21.392,15.886,-0.445,0.0865,-0.5526,-0.568,-0.004,-0.0803,-0.0599
0.45,10000000,-4.966,16.44,18.489,-21.392,15.886,-0.445,0.1189,-0.8679,0.1554,-0.0352,-0.2355,0.1188
0.45,10000000,4.898,16.44,18.489,-21.392,15.886,-0.445,0.1039,-1.1522,0.7265,-0.062,-0.3325,0.2597
0.45,10000000,5.517,16.44,18.489,-21.392,15.886,-0.445,0.1019,-1.171,0.7622,-0.0635,-0.3378,0.2681
0.45,10000000,6.398,16.44,18.489,-21.392,15.886,-0.445,0.0988,-1.1973,0.8127,-0.0656,-0.345,0.2796
0.45,10000000,8.315,16.44,18.489,-21.392,15.886,-0.445,0.0915,-1.2549,0.9269,-0.0698,-0.3596,0.3044
0.45,10000000,9.781,16.44,18.489,-21.392,15.886,-0.445,0.0853,-1.2982,1.0144,-0.0728,-0.37,0.3226
0.45,10000000,13.536,16.44,18.489,-21.392,15.886,-0.445,0.0673,-1.4032,1.238,-0.0793,-0.3942,0.3654
0.45,10000000,15.124,16.44,18.489,-21.392,15.886,-0.445,0.0589,-1.4442,1.3318,-0.0816,-0.4034,0.3817
0.45,10000000,15.348,16.44,18.489,-21.392,15.886,-0.445,0.0576,-1.4498,1.345,-0.0819,-0.4046,0.3839
0.45,10000000,16.9,16.44,18.489,-21.392,15.886,-0.445,0.0488,-1.4891,1.4381,-0.084,-0.4138,0.3995
0.45,10000000,18.962,16.44,18.489,-21.392,15.886,-0.445,0.0363,-1.5379,1.5629,-0.0865,-0.4252,0.4189
0.45,10000000,19.862,16.44,18.489,-21.392,15.886,-0.445,0.0304,-1.5578,1.6179,-0.0875,-0.4298,0.4269
0.6,14000000,-18.621,16.44,18.489,-21.392,15.886,-0.445,0.0657,-0.5106,-0.7966,0.0029,-0.0411,-0.0954
0.6,14000000,-17.985,16.44,18.489,-21.392,15.886,-0.445,0.0695,-0.5256,-0.746,0.0012,-0.0506,-0.0859
0.6,14000000,-15.823,16.44,18.489,-21.392,15.886,-0.445,0.0814,-0.5709,-0.5855,-0.0039,-0.0794,-0.0565
0.6,14000000,-4.966,16.44,18.489,-21.392,15.886,-0.445,0.1154,-0.874,0.1602,-0.0354,-0.2363,0.1225
0.6,14000000,4.898,16.44,18.489,-21.392,15.886,-0.445,0.1009,-1.154,0.7291,-0.0617,-0.3333,0.2625
0.6,14000000,5.517,16.44,18.489,-21.392,15.886,-0.445,0.0989,-1.1726,0.7648,-0.0632,-0.3385,0.2708
0.6,14000000,6.398,16.44,18.489,-21.392,15.886,-0.445,0.0958,-1.1984,0.815,-0.0652,-0.3456,0.2821
0.6,14000000,8.315,16.44,18.489,-21.392,15.886,-0.445,0.0882,-1.2546,0.9288,-0.0693,-0.3594,0.3063
0.6,14000000,9.781,16.44,18.489,-21.392,15.886,-0.445,0.0819,-1.2967,1.0159,-0.0721,-0.3693,0.3239
0.6,14000000,13.536,16.44,18.489,-21.392,15.886,-0.445,0.0626,-1.4027,1.2416,-0.0782,-0.3919,0.3651
0.6,14000000,15.124,16.44,18.489,-21.392,15.886,-0.445,0.0533,-1.4452,1.338,-0.0803,-0.4004,0.3807
0.6,14000000,15.348,16.44,18.489,-21.392,15.886,-0.445,0.0519,-1.451,1.3517,-0.0805,-0.4016,0.3828
0.6,14000000,16.9,16.44,18.489,-21.392,15.886,-0.445,0.0421,-1.4922,1.4486,-0.0825,-0.4102,0.3976
0.6,14000000,18.962,16.44,18.489,-21.392,15.886,-0.445,0.0279,-1.5442,1.5803,-0.0848,-0.4209,0.4159
0.15,3500000,-16.776,-7.98,6.063,28.796,1.954,3.355,0.0686,1.0635,-1.2898,0.0703,0.3695,-0.3984
0.15,3500000,-15.932,-7.98,6.063,28.796,1.954,3.355,0.0737,1.0357,-1.2306,0.0681,0.3593,-0.3843
0.15,3500000,-15.183,-7.98,6.063,28.796,1.954,3.355,0.0781,1.0104,-1.178,0.0662,0.3503,-0.3715
0.15,3500000,-15.03,-7.98,6.063,28.796,1.954,3.355,0.079,1.0051,-1.1672,0.0657,0.3484,-0.3688
0.15,3500000,-14.946,-7.98,6.063,28.796,1.954,3.355,0.0795,1.0022,-1.1613,0.0655,0.3474,-0.3674
0.15,3500000,-10.707,-7.98,6.063,28.796,1.954,3.355,0.1015,0.8503,-0.8659,0.0535,0.2954,-0.2918
0.15,3500000,-10.373,-7.98,6.063,28.796,1.954,3.355,0.1031,0.8385,-0.8435,0.0525,0.2916,-0.286
0.15,3500000,-9.773,-7.98,6.063,28.796,1.954,3.355,0.1058,0.8177,-0.804,0.0509,0.2851,-0.2759
0.15,3500000,-7.848,-7.98,6.063,28.796,1.954,3.355,0.1137,0.7566,-0.6854,0.046,0.2676,-0.2463
0.15,3500000,-2.672,-7.98,6.063,28.796,1.954,3.355,0.1299,0.6716,-0.4657,0.0397,0.2609,-0.2071
0.15,3500000,0.188,-7.98,6.063,28.796,1.954,3.355,0.1358,0.6327,-0.3595,0.0362,0.2585,-0.1879
0.15,3500000,0.672,-7.98,6.063,28.796,1.954,3.355,0.1366,0.6156,-0.331,0.0345,0.2524,-0.179
0.15,3500000,3.136,-7.98,6.063,28.796,1.954,3.355,0.1392,0.4771,-0.132,0.0211,0.1934,-0.107
0.15,3500000,3.976,-7.98,6.063,28.796,1.954,3.355,0.1397,0.4222,-0.0547,0.0158,0.169,-0.0783
0.15,3500000,6.427,-7.98,6.063,28.796,1.954,3.355,0.1384,0.3499,0.0858,0.0086,0.141,-0.039
0.3,7000000,-16.776,-7.98,6.063,28.796,1.954,3.355,0.0671,1.0613,-1.2914,0.0698,0.3678,-0.3963
0.3,7000000,-15.932,-7.98,6.063,28.796,1.954,3.355,0.0724,1.0337,-1.2318,0.0677,0.3579,-0.3823
0.3,7000000,-15.183,-7.98,6.063,28.796,1.954,3.355,0.0768,1.0087,-1.1789,0.0657,0.3489,-0.3697
0.3,7000000,-15.03,-7.98,6.063,28.796,1.954,3.355,0.0777,1.0035,-1.1681,0.0653,0.3471,-0.3671
0.3,7000000,-14.946,-7.98,6.063,28.796,1.954,3.355,0.0782,1.0006,-1.1621,0.0651,0.3461,-0.3657
0.3,7000000,-10.707,-7.98,6.063,28.796,1.954,3.355,0.1006,0.8496,-0.8658,0.0532,0.2947,-0.291
0.3,7000000,-10.373,-7.98,6.063,28.796,1.954,3.355,0.1022,0.8378,-0.8433,0.0523,0.2909,-0.2852
0.3,7000000,-9.773,-7.98,6.063,28.796,1.954,3.355,0.1049,0.817,-0.8037,0.0507,0.2844,-0.2751
0.3,7000000,-7.848,-7.98,6.063,28.796,1.954,3.355,0.1129,0.756,-0.6849,0.0459,0.2669,-0.2457
0.3,7000000,-2.672,-7.98,6.063,28.796,1.954,3.355,0.1289,0.6691,-0.4633,0.0394,0.2593,-0.2058
0.3,7000000,0.188,-7.98,6.063,28.796,1.954,3.355,0.1347,0.6275,-0.3545,0.0357,0.2554,-0.1852
0.3,7000000,0.672,-7.98,6.063,28.796,1.954,3.355,0.1354,0.6099,-0.3256,0.034,0.2489,-0.1761
0.3,7000000,3.136,-7.98,6.063,28.796,1.954,3.355,0.138,0.4711,-0.1263,0.0206,0.1895,-0.1038
0.3,7000000,3.976,-7.98,6.063,28.796,1.954,3.355,0.1383,0.416,-0.0488,0.0152,0.1649,-0.0749
0.3,7000000,6.427,-7.98,6.063,28.796,1.954,3.355,0.1365,0.3448,0.0904,0.0081,0.1369,-0.0361
0.45,10000000,-16.776,-7.98,6.063,28.796,1.954,3.355,0.0656,1.0528,-1.286,0.0688,0.3633,-0.3909
0.45,10000000,-15.932,-7.98,6.063,28.796,1.954,3.355,0.0709,1.0261,-1.2265,0.0668,0.3537,-0.3775
0.45,10000000,-15.183,-7.98,6.063,28.796,1.954,3.355,0.0755,1.0017,-1.1739,0.0649,0.3451,-0.3653
0.45,10000000,-15.03,-7.98,6.063,28.796,1.954,3.355,0.0764,0.9966,-1.1631,0.0645,0.3433,-0.3628
0.45,10000000,-14.946,-7.98,6.063,28.796,1.954,3.355,0.0769,0.9939,-1.1572,0.0643,0.3423,-0.3614
0.45,10000000,-10.707,-7.98,6.063,28.796,1.954,3.355,0.0996,0.8458,-0.8623,0.0528,0.2924,-0.2886
0.45,10000000,-10.373,-7.98,6.063,28.796,1.954,3.355,0.1012,0.8342,-0.84,0.0518,0.2887,-0.2829
0.45,10000000,-9.773,-7.98,6.063,28.796,1.954,3.355,0.1039,0.8136,-0.8006,0.0502,0.2823,-0.273
0.45,10000000,-7.848,-7.98,6.063,28.796,1.954,3.355,0.1118,0.7531,-0.6824,0.0455,0.265,-0.244
0.45,10000000,-2.672,-7.98,6.063,28.796,1.954,3.355,0.1276,0.6634,-0.4585,0.0389,0.2558,-0.2029
0.45,10000000,0.188,-7.98,6.063,28.796,1.954,3.355,0.1331,0.6169,-0.3453,0.0347,0.2492,-0.1798
0.45,10000000,0.672,-7.98,6.063,28.796,1.954,3.355,0.1338,0.5986,-0.3158,0.033,0.2424,-0.1704
0.45,10000000,3.136,-7.98,6.063,28.796,1.954,3.355,0.1359,0.4598,-0.1168,0.0196,0.1826,-0.0979
0.45,10000000,3.976,-7.98,6.063,28.796,1.954,3.355,0.136,0.4046,-0.0396,0.0142,0.1577,-0.069
0.45,10000000,6.427,-7.98,6.063,28.796,1.954,3.355,0.1338,0.3356,0.0969,0.0075,0.1301,-0.0311
0.6,14000000,-16.776,-7.98,6.063,28.796,1.954,3.355,0.0638,1.0461,-1.2817,0.068,0.3595,-0.3862
0.6,14000000,-15.932,-7.98,6.063,28.796,1.954,3.355,0.0693,1.0205,-1.2229,0.066,0.3504,-0.3734
0.6,14000000,-15.183,-7.98,6.063,28.796,1.954,3.355,0.074,0.9971,-1.1708,0.0643,0.3423,-0.3618
0.6,14000000,-15.03,-7.98,6.063,28.796,1.954,3.355,0.0749,0.9923,-1.1602,0.0639,0.3406,-0.3594
0.6,14000000,-14.946,-7.98,6.063,28.796,1.954,3.355,0.0754,0.9896,-1.1544,0.0637,0.3397,-0.3581
0.6,14000000,-10.707,-7.98,6.063,28.796,1.954,3.355,0.0984,0.8456,-0.8622,0.0525,0.2918,-0.2878
0.6,14000000,-10.373,-7.98,6.063,28.796,1.954,3.355,0.1,0.8342,-0.84,0.0516,0.2882,-0.2823
0.6,14000000,-9.773,-7.98,6.063,28.796,1.954,3.355,0.1027,0.814,-0.8009,0.0501,0.2819,-0.2725
0.6,14000000,-7.848,-7.98,6.063,28.796,1.954,3.355,0.1106,0.7538,-0.6832,0.0454,0.2648,-0.2439
0.6,14000000,-2.672,-7.98,6.063,28.796,1.954,3.355,0.1259,0.6602,-0.4561,0.0386,0.2535,-0.2011
0.6,14000000,0.188,-7.98,6.063,28.796,1.954,3.355,0.131,0.6081,-0.338,0.034,0.2437,-0.1751
0.6,14000000,0.672,-7.98,6.063,28.796,1.954,3.355,0.1316,0.5892,-0.3079,0.0322,0.2364,-0.1653
0.6,14000000,3.136,-7.98,6.063,28.796,1.954,3.355,0.1333,0.4484,-0.1076,0.0186,0.1752,-0.0918
0.6,14000000,3.976,-7.98,6.063,28.796,1.954,3.355,0.1331,0.3921,-0.03,0.0132,0.1494,-0.0622
0.15,3500000,-19.077,12.32,-12.196,16.634,-9.23,18.355,0.0667,-0.2109,-0.7984,0.0158,0.0112,-0.1473
0.15,3500000,-15.039,12.32,-12.196,16.634,-9.23,18.355,0.0922,-0.3176,-0.5386,0.0039,-0.0426,-0.0911
0.15,3500000,-9.909,12.32,-12.196,16.634,-9.23,18.355,0.1123,-0.411,-0.2541,-0.0065,-0.082,-0.0381
