MACH,RE,ALPHA,BETA,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,FX,FY,FZ,TX,TY,TZ
0.15,3500000,7.167,9.8,-0.59,-10.826,-8.061,-3.195,0.0968,-0.7904,0.6534,-0.0414,-0.2169,0.1846
0.15,3500000,11.563,9.8,-0.59,-10.826,-8.061,-3.195,0.0836,-0.9735,0.9641,-0.0559,-0.2807,0.2732
0.15,3500000,13.136,9.8,-0.59,-10.826,-8.061,-3.195,0.0772,-1.0254,1.0678,-0.0597,-0.297,0.2983
0.15,3500000,16.191,9.8,-0.59,-10.826,-8.061,-3.195,0.0625,-1.1052,1.2575,-0.0653,-0.3194,0.3371
0.15,3500000,16.515,9.8,-0.59,-10.826,-8.061,-3.195,0.0608,-1.1123,1.2769,-0.0658,-0.3212,0.3405
0.15,3500000,17.988,9.8,-0.59,-10.826,-8.061,-3.195,0.0526,-1.1414,1.3638,-0.0677,-0.3281,0.3549
0.15,3500000,-16.673,-2.06,-4.835,-17.796,25.04,12.743,0.1512,0.7736,-1.207,0.0513,0.1936,-0.2666
0.15,3500000,-15.991,-2.06,-4.835,-17.796,25.04,12.743,0.1545,0.7355,-1.1476,0.0482,0.1757,-0.2474
0.15,3500000,-14.564,-2.06,-4.835,-17.796,25.04,12.743,0.1609,0.6478,-1.016,0.0408,0.1347,-0.2032
0.15,3500000,-14.289,-2.06,-4.835,-17.796,25.04,12.743,0.162,0.6297,-0.9895,0.0393,0.1263,-0.194
0.15,3500000,-12.197,-2.06,-4.835,-17.796,25.04,12.743,0.1687,0.4893,-0.785,0.0272,0.0625,-0.1234
0.15,3500000,-6.795,-2.06,-4.835,-17.796,25.04,12.743,0.1731,0.1764,-0.3075,-0.0009,-0.0656,0.0325
0.15,3500000,-6.553,-2.06,-4.835,-17.796,25.04,12.743,0.173,0.1621,-0.2864,-0.0022,-0.0712,0.0396
0.15,3500000,-3.517,-2.06,-4.835,-17.796,25.04,12.743,0.1693,0.137,-0.1805,-0.004,-0.0627,0.0503
0.15,3500000,-3.161,-2.06,-4.835,-17.796,25.04,12.743,0.1687,0.1619,-0.1966,-0.0016,-0.0476,0.0376
0.15,3500000,-1.622,-2.06,-4.835,-17.796,25.04,12.743,0.1656,0.2148,-0.2126,0.0036,-0.0095,0.01
0.15,3500000,1.724,-2.06,-4.835,-17.796,25.04,12.743,0.1574,0.1134,-0.0337,-0.006,-0.0378,0.0612
0.15,3500000,3.284,-2.06,-4.835,-17.796,25.04,12.743,0.1532,-0.0035,0.1226,-0.0173,-0.0878,0.1211
0.15,3500000,14.216,-2.06,-4.835,-17.796,25.04,12.743,0.1104,-0.0164,0.4722,-0.02,-0.0492,0.1332
0.15,3500000,15.525,-2.06,-4.835,-17.796,25.04,12.743,0.1029,-0.0135,0.5184,-0.0197,-0.0438,0.1322
0.15,3500000,18.085,-2.06,-4.835,-17.796,25.04,12.743,0.0864,-0.0177,0.6255,-0.0201,-0.0388,0.1354
0.15,3500000,-17.574,18.71,-12.843,18.747,19.992,15.439,0.0277,-0.5025,-0.6125,-0.0062,-0.0643,-0.0531
0.15,3500000,-16.084,18.71,-12.843,18.747,19.992,15.439,0.0342,-0.533,-0.5143,-0.0096,-0.0787,-0.0356
0.15,3500000,-15.845,18.71,-12.843,18.747,19.992,15.439,0.0352,-0.5379,-0.4988,-0.0101,-0.081,-0.0328
0.15,3500000,-14.63,18.71,-12.843,18.747,19.992,15.439,0.0401,-0.5639,-0.4192,-0.013,-0.0932,-0.0177
0.15,3500000,-14.045,18.71,-12.843,18.747,19.992,15.439,0.0423,-0.5774,-0.3805,-0.0144,-0.0994,-0.0099
0.15,3500000,-12.595,18.71,-12.843,18.747,19.992,15.439,0.0473,-0.6128,-0.2839,-0.0182,-0.1158,0.0104
0.15,3500000,-11.042,18.71,-12.843,18.747,19.992,15.439,0.052,-0.6535,-0.1796,-0.0224,-0.1343,0.0337
0.15,3500000,-5.203,18.71,-12.843,18.747,19.992,15.439,0.0661,-0.8139,0.2029,-0.0391,-0.2016,0.1245
0.15,3500000,2.119,18.71,-12.843,18.747,19.992,15.439,0.074,-1.0346,0.6627,-0.0604,-0.2805,0.2408
0.15,3500000,3.391,18.71,-12.843,18.747,19.992,15.439,0.0739,-1.0732,0.7394,-0.0639,-0.2928,0.2599
0.15,3500000,3.661,18.71,-12.843,18.747,19.992,15.439,0.0739,-1.0814,0.7556,-0.0646,-0.2954,0.2639
0.15,3500000,3.96,18.71,-12.843,18.747,19.992,15.439,0.0738,-1.0905,0.7735,-0.0653,-0.2982,0.2684
0.15,3500000,4.778,18.71,-12.843,18.747,19.992,15.439,0.0733,-1.1154,0.8221,-0.0674,-0.306,0.2804
0.15,3500000,16.202,18.71,-12.843,18.747,19.992,15.439,0.0414,-1.4577,1.4906,-0.0915,-0.4154,0.4405
0.15,3500000,16.708,18.71,-12.843,18.747,19.992,15.439,0.0387,-1.4722,1.5189,-0.0923,-0.4209,0.4473
0.15,3500000,-19.226,-4.76,0.977,-24.604,6.912,29.115,0.1288,0.9103,-1.3947,0.0677,0.2805,-0.3558
0.15,3500000,-19.107,-4.76,0.977,-24.604,6.912,29.115,0.1295,0.9054,-1.386,0.0673,0.2781,-0.3533
0.15,3500000,-12.8,-4.76,0.977,-24.604,6.912,29.115,0.1647,0.6029,-0.9165,0.0417,0.1345,-0.2011
0.15,3500000,-8.579,-4.76,0.977,-24.604,6.912,29.115,0.1835,0.3686,-0.6049,0.0206,0.024,-0.0834
0.15,3500000,-5.531,-4.76,0.977,-24.604,6.912,29.115,0.1892,0.2085,-0.3927,0.0056,-0.0452,-0.0049
0.15,3500000,-0.466,-4.76,0.977,-24.604,6.912,29.115,0.1779,0.1159,-0.1943,-0.0029,-0.0608,0.0388
0.15,3500000,0.538,-4.76,0.977,-24.604,6.912,29.115,0.1742,0.094,-0.1496,-0.005,-0.0657,0.0499
0.15,3500000,5.974,-4.76,0.977,-24.604,6.912,29.115,0.1486,0.0423,0.0496,-0.0108,-0.0632,0.0797
0.15,3500000,7.107,-4.76,0.977,-24.604,6.912,29.115,0.1423,0.0588,0.0691,-0.0096,-0.0498,0.0725
0.15,3500000,8.931,-4.76,0.977,-24.604,6.912,29.115,0.1315,0.0845,0.1038,-0.0076,-0.0289,0.0609
0.15,3500000,14.187,-4.76,0.977,-24.604,6.912,29.115,0.097,0.0922,0.2858,-0.0079,-0.0064,0.0599
0.15,3500000,14.235,-4.76,0.977,-24.604,6.912,29.115,0.0966,0.0924,0.2874,-0.0079,-0.0062,0.0598
0.15,3500000,14.58,-4.76,0.977,-24.604,6.912,29.115,0.0942,0.0939,0.2992,-0.0078,-0.0046,0.0593
0.15,3500000,19.089,-4.76,0.977,-24.604,6.912,29.115,0.0609,0.0959,0.477,-0.0084,0.0056,0.0606
0.15,3500000,19.726,-4.76,0.977,-24.604,6.912,29.115,0.0559,0.095,0.5042,-0.0086,0.006,0.0612
0.15,3500000,-19.826,17.89,29.122,20.933,23.317,3.688,0.0454,-0.4423,-0.7563,0.0018,-0.0024,-0.119
0.15,3500000,-10.907,17.89,29.122,20.933,23.317,3.688,0.0871,-0.6444,-0.1542,-0.0195,-0.0933,-0.0042
0.15,3500000,-3.044,17.89,29.122,20.933,23.317,3.688,0.1109,-0.8476,0.3284,-0.041,-0.1749,0.1085
0.15,3500000,-0.266,17.89,29.122,20.933,23.317,3.688,0.1163,-0.9261,0.4911,-0.0489,-0.2025,0.149
0.15,3500000,5.554,17.89,29.122,20.933,23.317,3.688,0.1204,-1.1031,0.8308,-0.0649,-0.2589,0.2339
0.15,3500000,6.244,17.89,29.122,20.933,23.317,3.688,0.1201,-1.1247,0.871,-0.0667,-0.2653,0.2437
0.15,3500000,10.467,17.89,29.122,20.933,23.317,3.688,0.1148,-1.261,1.1293,-0.0768,-0.3043,0.3045
0.15,3500000,10.746,17.89,29.122,20.933,23.317,3.688,0.1142,-1.27,1.1467,-0.0774,-0.3069,0.3084
0.15,3500000,11.268,17.89,29.122,20.933,23.317,3.688,0.1131,-1.2867,1.1792,-0.0786,-0.3115,0.3157
0.15,3500000,12.356,17.89,29.122,20.933,23.317,3.688,0.1103,-1.3216,1.2469,-0.0809,-0.3214,0.3308
0.15,3500000,17.701,17.89,29.122,20.933,23.317,3.688,0.0867,-1.4966,1.573,-0.0909,-0.3796,0.4065
0.15,3500000,18.464,17.89,29.122,20.933,23.317,3.688,0.0827,-1.5197,1.6184,-0.0921,-0.3876,0.4164
0.15,3500000,18.755,17.89,29.122,20.933,23.317,3.688,0.0811,-1.5282,1.6357,-0.0926,-0.3905,0.42
0.15,3500000,19.221,17.89,29.122,20.933,23.317,3.688,0.0786,-1.5418,1.6633,-0.0933,-0.3952,0.4258
0.15,3500000,19.833,17.89,29.122,20.933,23.317,3.688,0.0753,-1.5591,1.6995,-0.0941,-0.4011,0.4331
0.15,3500000,-19.984,9.84,11.907,2.408,29.032,24.377,0.1057,0.164,-1.1312,0.0299,0.1106,-0.2452
0.15,3500000,-17.076,9.84,11.907,2.408,29.032,24.377,0.1214,0.0638,-0.9174,0.0195,0.0613,-0.1942
0.15,3500000,-7.557,9.84,11.907,2.408,29.032,24.377,0.1513,-0.2257,-0.2826,-0.0121,-0.0661,-0.0399
0.15,3500000,-5.656,9.84,11.907,2.408,29.032,24.377,0.152,-0.2657,-0.1795,-0.0165,-0.0789,-0.0175
0.15,3500000,-5.522,9.84,11.907,2.408,29.032,24.377,0.152,-0.2686,-0.1722,-0.0168,-0.0798,-0.0159
0.15,3500000,-0.077,9.84,11.907,2.408,29.032,24.377,0.1471,-0.3961,0.1093,-0.0294,-0.1184,0.0525
0.15,3500000,-0.076,9.84,11.907,2.408,29.032,24.377,0.1471,-0.3961,0.1094,-0.0294,-0.1184,0.0525
0.15,3500000,0.259,9.84,11.907,2.408,29.032,24.377,0.1465,-0.4044,0.126,-0.0302,-0.1208,0.0568
0.15,3500000,3.409,9.84,11.907,2.408,29.032,24.377,0.1396,-0.4845,0.2832,-0.037,-0.1423,0.0965
0.15,3500000,7.92,9.84,11.907,2.408,29.032,24.377,0.1252,-0.6068,0.5253,-0.0469,-0.1729,0.1547
0.15,3500000,8.303,9.84,11.907,2.408,29.032,24.377,0.1238,-0.6174,0.5468,-0.0478,-0.1755,0.1597
0.15,3500000,10.375,9.84,11.907,2.408,29.032,24.377,0.1154,-0.6739,0.665,-0.0523,-0.19,0.1866
0.15,3500000,10.531,9.84,11.907,2.408,29.032,24.377,0.1147,-0.6781,0.674,-0.0526,-0.191,0.1885
0.15,3500000,11.686,9.84,11.907,2.408,29.032,24.377,0.1095,-0.7085,0.7408,-0.055,-0.1989,0.2031
0.15,3500000,12.889,9.84,11.907,2.408,29.032,24.377,0.1038,-0.7397,0.8111,-0.0575,-0.2072,0.2181
0.15,3500000,-17.72,8.0,-15.601,-8.39,-20.99,22.534,0.1306,-0.0892,-0.8131,0.0239,-0.0148,-0.1378
0.15,3500000,-16.027,8.0,-15.601,-8.39,-20.99,22.534,0.1397,-0.1387,-0.7009,0.0186,-0.0387,-0.1122
0.15,3500000,-9.399,8.0,-15.601,-8.39,-20.99,22.534,0.166,-0.2568,-0.3604,0.0035,-0.0899,-0.0473
0.15,3500000,-5.536,8.0,-15.601,-8.39,-20.99,22.534,0.1689,-0.2853,-0.2067,-0.0011,-0.0911,-0.0284
0.15,3500000,-2.627,8.0,-15.601,-8.39,-20.99,22.534,0.1664,-0.2888,-0.1165,-0.0023,-0.0792,-0.0239
0.15,3500000,0.846,8.0,-15.601,-8.39,-20.99,22.534,0.16,-0.3193,0.0047,-0.0054,-0.0747,-0.0075
0.15,3500000,5.278,8.0,-15.601,-8.39,-20.99,22.534,0.1478,-0.5162,0.3063,-0.0227,-0.1453,0.0893
0.15,3500000,6.366,8.0,-15.601,-8.39,-20.99,22.534,0.1441,-0.5808,0.3977,-0.0282,-0.1707,0.1211
0.15,3500000,8.688,8.0,-15.601,-8.39,-20.99,22.534,0.1349,-0.7153,0.5942,-0.0397,-0.2231,0.187
0.15,3500000,10.021,8.0,-15.601,-8.39,-20.99,22.534,0.129,-0.7847,0.702,-0.0456,-0.2495,0.221
0.15,3500000,12.394,8.0,-15.601,-8.39,-20.99,22.534,0.1174,-0.8835,0.8743,-0.0537,-0.2847,0.2692
0.15,3500000,16.252,8.0,-15.601,-8.39,-20.99,22.534,0.0955,-0.9874,1.1118,-0.0617,-0.3159,0.3198
0.15,3500000,16.9,8.0,-15.601,-8.39,-20.99,22.534,0.0915,-1.0,1.1485,-0.0626,-0.3191,0.326
0.15,3500000,18.644,8.0,-15.601,-8.39,-20.99,22.534,0.0805,-1.029,1.2443,-0.0646,-0.3261,0.3406
0.15,3500000,18.65,8.0,-15.601,-8.39,-20.99,22.534,0.0804,-1.0291,1.2446,-0.0646,-0.3261,0.3407
0.15,3500000,-17.41,-9.93,-3.368,1.772,2.938,9.974,0.0694,1.1809,-1.4482,0.0753,0.3338,-0.3769
0.15,3500000,-16.141,-9.93,-3.368,1.772,2.938,9.974,0.0753,1.1358,-1.3554,0.0715,0.3173,-0.3541
0.15,3500000,-15.59,-9.93,-3.368,1.772,2.938,9.974,0.0777,1.1155,-1.3148,0.0699,0.3099,-0.3439
0.15,3500000,-13.851,-9.93,-3.368,1.772,2.938,9.974,0.0846,1.0483,-1.1855,0.0643,0.2857,-0.3104
0.15,3500000,-10.243,-9.93,-3.368,1.772,2.938,9.974,0.0956,0.8938,-0.911,0.0515,0.2307,-0.2344
0.15,3500000,-9.728,-9.93,-3.368,1.772,2.938,9.974,0.0968,0.8703,-0.8716,0.0496,0.2224,-0.223
0.15,3500000,-5.739,-9.93,-3.368,1.772,2.938,9.974,0.1029,0.6858,-0.5723,0.0341,0.1573,-0.1331
0.15,3500000,-5.417,-9.93,-3.368,1.772,2.938,9.974,0.1032,0.6718,-0.5497,0.0329,0.1525,-0.1263
0.15,3500000,-0.241,-9.93,-3.368,1.772,2.938,9.974,0.1033,0.4671,-0.2139,0.0153,0.0823,-0.0253
0.15,3500000,0.655,-9.93,-3.368,1.772,2.938,9.974,0.1027,0.4348,-0.1589,0.0123,0.0708,-0.0088
0.15,3500000,5.742,-9.93,-3.368,1.772,2.938,9.974,0.0958,0.2855,0.1329,-0.0026,0.0179,0.0704
0.15,3500000,14.097,-9.93,-3.368,1.772,2.938,9.974,0.0681,0.4673,0.2576,0.0104,0.1362,-0.013
0.15,3500000,14.716,-9.93,-3.368,1.772,2.938,9.974,0.0651,0.5078,0.2433,0.0139,0.1584,-0.0331
0.15,3500000,18.034,-9.93,-3.368,1.772,2.938,9.974,0.047,0.7696,0.128,0.0366,0.3004,-0.1651
0.15,3500000,19.21,-9.93,-3.368,1.772,2.938,9.974,0.0399,0.8149,0.1367,0.0402,0.3264,-0.1883
0.15,3500000,-19.8,-13.22,-7.892,-2.972,29.745,-19.135,0.0804,1.4985,-1.5778,0.0909,0.4142,-0.4027
0.15,3500000,-15.96,-13.22,-7.892,-2.972,29.745,-19.135,0.1016,1.3459,-1.2912,0.0799,0.3609,-0.3345
0.15,3500000,-13.793,-13.22,-7.892,-2.972,29.745,-19.135,0.1119,1.2545,-1.1312,0.0731,0.3292,-0.2934
0.15,3500000,-10.359,-13.22,-7.892,-2.972,29.745,-19.135,0.126,1.0995,-0.8741,0.061,0.2754,-0.2231
0.15,3500000,-8.173,-13.22,-7.892,-2.972,29.745,-19.135,0.1338,0.9959,-0.7081,0.0527,0.2395,-0.1754
0.15,3500000,-8.058,-13.22,-7.892,-2.972,29.745,-19.135,0.1342,0.9903,-0.6993,0.0522,0.2376,-0.1729
0.15,3500000,-7.493,-13.22,-7.892,-2.972,29.745,-19.135,0.136,0.9629,-0.656,0.05,0.228,-0.1601
0.15,3500000,-4.574,-13.22,-7.892,-2.972,29.745,-19.135,0.1443,0.8217,-0.4352,0.0383,0.1782,-0.094
0.15,3500000,5.008,-13.22,-7.892,-2.972,29.745,-19.135,0.1563,0.4271,0.2256,0.0033,0.0312,0.102
0.15,3500000,9.589,-13.22,-7.892,-2.972,29.745,-19.135,0.1508,0.3406,0.4687,-0.0062,0.0016,0.1506
0.15,3500000,13.105,-13.22,-7.892,-2.972,29.745,-19.135,0.1388,0.4554,0.4796,0.002,0.0645,0.0968
0.15,3500000,14.642,-13.22,-7.892,-2.972,29.745,-19.135,0.1311,0.5217,0.4679,0.0067,0.0983,0.065
0.15,3500000,14.887,-13.22,-7.892,-2.972,29.745,-19.135,0.1299,0.534,0.4645,0.0076,0.1045,0.059
0.15,3500000,17.046,-13.22,-7.892,-2.972,29.745,-19.135,0.1179,0.6878,0.3919,0.0197,0.1825,-0.0171
0.15,3500000,19.041,-13.22,-7.892,-2.972,29.745,-19.135,0.1061,0.9518,0.207,0.042,0.3166,-0.1503
0.15,3500000,-19.542,14.36,6.586,-24.286,5.53,5.026,0.0723,-0.3254,-0.8759,0.0101,-0.0131,-0.1484
0.15,3500000,-19.166,14.36,6.586,-24.286,5.53,5.026,0.0741,-0.3384,-0.847,0.009,-0.0198,-0.1416
0.15,3500000,-13.556,14.36,6.586,-24.286,5.53,5.026,0.1005,-0.4979,-0.4688,-0.0052,-0.1003,-0.0558
0.15,3500000,-11.809,14.36,6.586,-24.286,5.53,5.026,0.1075,-0.5459,-0.3596,-0.0094,-0.1241,-0.0292
0.15,3500000,-10.813,14.36,6.586,-24.286,5.53,5.026,0.1112,-0.5762,-0.296,-0.0121,-0.139,-0.0125
0.15,3500000,-5.337,14.36,6.586,-24.286,5.53,5.026,0.1206,-0.749,0.0582,-0.0283,-0.2157,0.0825
0.15,3500000,-4.752,14.36,6.586,-24.286,5.53,5.026,0.1204,-0.7661,0.0939,-0.0301,-0.2224,0.0918
0.15,3500000,-4.521,14.36,6.586,-24.286,5.53,5.026,0.1203,-0.7728,0.1079,-0.0307,-0.2251,0.0954
0.15,3500000,-2.679,14.36,6.586,-24.286,5.53,5.026,0.1188,-0.8271,0.2187,-0.0361,-0.2455,0.1245
0.15,3500000,-0.352,14.36,6.586,-24.286,5.53,5.026,0.115,-0.8968,0.3561,-0.0429,-0.27,0.1607
0.15,3500000,0.719,14.36,6.586,-24.286,5.53,5.026,0.1127,-0.9287,0.4178,-0.0459,-0.2807,0.1768
0.15,3500000,3.456,14.36,6.586,-24.286,5.53,5.026,0.1051,-1.0093,0.5715,-0.0532,-0.3059,0.2162
0.15,3500000,13.015,14.36,6.586,-24.286,5.53,5.026,0.0624,-1.293,1.1288,-0.0752,-0.3871,0.3485
0.15,3500000,19.732,14.36,6.586,-24.286,5.53,5.026,0.0213,-1.4472,1.5209,-0.0843,-0.4286,0.4218
0.15,3500000,19.976,14.36,6.586,-24.286,5.53,5.026,0.0197,-1.452,1.5353,-0.0845,-0.43,0.4242
0.15,3500000,-19.642,15.03,-1.273,27.376,13.379,-5.138,0.0144,-0.2697,-0.7368,0.0099,0.0404,-0.142
0.15,3500000,-12.11,15.03,-1.273,27.376,13.379,-5.138,0.0586,-0.4509,-0.2268,-0.0086,-0.0417,-0.0415
0.15,3500000,-11.545,15.03,-1.273,27.376,13.379,-5.138,0.0616,-0.4612,-0.1936,-0.0098,-0.0459,-0.0355
0.15,3500000,-9.533,15.03,-1.273,27.376,13.379,-5.138,0.0719,-0.4976,-0.0786,-0.014,-0.0599,-0.0139
0.15,3500000,-6.954,15.03,-1.273,27.376,13.379,-5.138,0.0837,-0.5372,0.0556,-0.0188,-0.073,0.0101
0.15,3500000,-5.033,15.03,-1.273,27.376,13.379,-5.138,0.0914,-0.5753,0.158,-0.0232,-0.0865,0.032
0.15,3500000,-4.311,15.03,-1.273,27.376,13.379,-5.138,0.0939,-0.5937,0.1993,-0.0251,-0.0934,0.0422
0.15,3500000,-2.604,15.03,-1.273,27.376,13.379,-5.138,0.0995,-0.6353,0.2935,-0.0295,-0.1079,0.065
0.15,3500000,-0.723,15.03,-1.273,27.376,13.379,-5.138,0.1046,-0.6842,0.3979,-0.0344,-0.1243,0.0908
0.15,3500000,2.611,15.03,-1.273,27.376,13.379,-5.138,0.1107,-0.7839,0.5903,-0.0435,-0.1572,0.1414
0.15,3500000,3.697,15.03,-1.273,27.376,13.379,-5.138,0.1117,-0.8213,0.6567,-0.0467,-0.1698,0.1598
0.15,3500000,4.238,15.03,-1.273,27.376,13.379,-5.138,0.1121,-0.8407,0.6904,-0.0483,-0.1765,0.1692
0.15,3500000,5.863,15.03,-1.273,27.376,13.379,-5.138,0.1123,-0.9013,0.7931,-0.0533,-0.1976,0.1987
0.15,3500000,6.945,15.03,-1.273,27.376,13.379,-5.138,0.1114,-0.9448,0.8648,-0.0566,-0.2132,0.2197
0.15,3500000,11.408,15.03,-1.273,27.376,13.379,-5.138,0.0979,-1.1315,1.1584,-0.0694,-0.2854,0.3093
0.15,3500000,-18.215,2.32,26.305,7.939,-19.733,15.109,0.1368,0.3253,-1.1609,0.0475,0.1922,-0.3502
0.15,3500000,-16.67,2.32,26.305,7.939,-19.733,15.109,0.1457,0.3071,-1.0823,0.0455,0.186,-0.3401
0.15,3500000,-9.531,2.32,26.305,7.939,-19.733,15.109,0.1717,0.1373,-0.6463,0.0291,0.1249,-0.2491
0.15,3500000,-9.184,2.32,26.305,7.939,-19.733,15.109,0.1724,0.1171,-0.6146,0.0273,0.1161,-0.2386
0.15,3500000,-7.189,2.32,26.305,7.939,-19.733,15.109,0.1754,0.0203,-0.4542,0.0181,0.0758,-0.1879
0.15,3500000,-5.988,2.32,26.305,7.939,-19.733,15.109,0.1764,-0.0207,-0.3774,0.0142,0.0606,-0.1661
0.15,3500000,-3.923,2.32,26.305,7.939,-19.733,15.109,0.1769,-0.088,-0.2535,0.0078,0.0365,-0.1303
0.15,3500000,-3.335,2.32,26.305,7.939,-19.733,15.109,0.1768,-0.109,-0.2173,0.0058,0.0289,-0.1191
0.15,3500000,-2.52,2.32,26.305,7.939,-19.733,15.109,0.1766,-0.1391,-0.1668,0.003,0.0181,-0.1033
0.15,3500000,-0.985,2.32,26.305,7.939,-19.733,15.109,0.1759,-0.1923,-0.077,-0.002,0.0002,-0.0756
0.15,3500000,0.073,2.32,26.305,7.939,-19.733,15.109,0.1752,-0.2186,-0.0269,-0.0045,-0.0062,-0.0621
0.15,3500000,2.054,2.32,26.305,7.939,-19.733,15.109,0.1736,-0.2296,0.028,-0.0053,0.0021,-0.057
0.15,3500000,4.679,2.32,26.305,7.939,-19.733,15.109,0.1708,-0.2296,0.0906,-0.005,0.0208,-0.0586
0.15,3500000,11.273,2.32,26.305,7.939,-19.733,15.109,0.1565,-0.2688,0.3177,-0.0084,0.0416,-0.043
0.15,3500000,14.5,2.32,26.305,7.939,-19.733,15.109,0.1437,-0.4855,0.644,-0.0283,-0.0519,0.065
0.15,3500000,-18.477,-4.23,2.088,2.509,-1.181,2.656,0.0569,0.8278,-1.3168,0.0645,0.2699,-0.351
0.15,3500000,-16.998,-4.23,2.088,2.509,-1.181,2.656,0.0648,0.7713,-1.2001,0.0598,0.2479,-0.3226
0.15,3500000,-15.238,-4.23,2.088,2.509,-1.181,2.656,0.0732,0.702,-1.062,0.054,0.2215,-0.2879
0.15,3500000,-15.034,-4.23,2.088,2.509,-1.181,2.656,0.0741,0.6938,-1.046,0.0533,0.2184,-0.2839
0.15,3500000,-14.088,-4.23,2.088,2.509,-1.181,2.656,0.0782,0.6557,-0.9723,0.0501,0.2042,-0.2649
0.15,3500000,-10.088,-4.23,2.088,2.509,-1.181,2.656,0.0917,0.4895,-0.6663,0.0358,0.1437,-0.1821
0.15,3500000,-3.166,-4.23,2.088,2.509,-1.181,2.656,0.1023,0.2485,-0.2372,0.0151,0.068,-0.0644
0.15,3500000,4.445,-4.23,2.088,2.509,-1.181,2.656,0.1013,0.1428,0.0365,0.0048,0.0565,-0.0098
0.15,3500000,7.115,-4.23,2.088,2.509,-1.181,2.656,0.0978,0.1163,0.1431,0.0016,0.0557,0.0058
0.15,3500000,11.65,-4.23,2.088,2.509,-1.181,2.656,0.0867,0.0672,0.3529,-0.004,0.0515,0.0332
0.15,3500000,13.64,-4.23,2.088,2.509,-1.181,2.656,0.0795,0.052,0.4468,-0.0058,0.0519,0.042
0.15,3500000,14.342,-4.23,2.088,2.509,-1.181,2.656,0.0766,0.0496,0.4779,-0.0061,0.0533,0.0435
0.15,3500000,15.494,-4.23,2.088,2.509,-1.181,2.656,0.0715,0.0443,0.5312,-0.0068,0.0547,0.0468
0.15,3500000,15.622,-4.23,2.088,2.509,-1.181,2.656,0.0709,0.0438,0.5372,-0.0069,0.0549,0.0471
0.15,3500000,19.695,-4.23,2.088,2.509,-1.181,2.656,0.0495,0.0245,0.7361,-0.0092,0.0572,0.0585
0.15,3500000,-15.186,19.76,-12.371,10.655,-5.331,-16.328,0.0145,-0.8551,-0.2188,-0.0124,-0.1317,0.0132
0.15,3500000,-14.278,19.76,-12.371,10.655,-5.331,-16.328,0.0192,-0.8815,-0.1527,-0.0153,-0.1443,0.028
0.15,3500000,-13.917,19.76,-12.371,10.655,-5.331,-16.328,0.0211,-0.8922,-0.1266,-0.0165,-0.1494,0.0339
0.15,3500000,-12.686,19.76,-12.371,10.655,-5.331,-16.328,0.0272,-0.9292,-0.0375,-0.0205,-0.1671,0.0548
0.15,3500000,-9.044,19.76,-12.371,10.655,-5.331,-16.328,0.0434,-1.0448,0.2237,-0.0325,-0.2208,0.1196
0.15,3500000,-4.703,19.76,-12.371,10.655,-5.331,-16.328,0.0578,-1.1836,0.5157,-0.0466,-0.2824,0.1966
0.15,3500000,1.479,19.76,-12.371,10.655,-5.331,-16.328,0.071,-1.3628,0.8961,-0.0637,-0.3477,0.2911
0.15,3500000,1.796,19.76,-12.371,10.655,-5.331,-16.328,0.0714,-1.3717,0.9151,-0.0645,-0.3505,0.2956
0.15,3500000,3.176,19.76,-12.371,10.655,-5.331,-16.328,0.0729,-1.4106,0.9968,-0.0679,-0.3624,0.3149
0.15,3500000,4.87,19.76,-12.371,10.655,-5.331,-16.328,0.0739,-1.4579,1.0958,-0.0719,-0.3763,0.3378
0.15,3500000,5.507,19.76,-12.371,10.655,-5.331,-16.328,0.0741,-1.4755,1.1326,-0.0733,-0.3813,0.3461
0.15,3500000,9.513,19.76,-12.371,10.655,-5.331,-16.328,0.073,-1.5832,1.3649,-0.0814,-0.4093,0.396
0.15,3500000,16.291,19.76,-12.371,10.655,-5.331,-16.328,0.0615,-1.7463,1.7537,-0.0917,-0.4482,0.4696
0.15,3500000,17.977,19.76,-12.371,10.655,-5.331,-16.328,0.0562,-1.7826,1.8451,-0.0935,-0.4585,0.4862
0.15,3500000,18.828,19.76,-12.371,10.655,-5.331,-16.328,0.0531,-1.8004,1.8892,-0.0944,-0.4644,0.4945
0.15,3500000,-15.932,-11.4,17.614,-23.839,-13.512,-6.487,0.0865,1.0185,-1.3115,0.0734,0.3098,-0.37
0.15,3500000,-11.125,-11.4,17.614,-23.839,-13.512,-6.487,0.1099,0.7974,-0.957,0.0575,0.2201,-0.2623
0.15,3500000,-10.561,-11.4,17.614,-23.839,-13.512,-6.487,0.1119,0.7709,-0.9157,0.0555,0.2097,-0.2495
0.15,3500000,-6.306,-11.4,17.614,-23.839,-13.512,-6.487,0.1197,0.5811,-0.6138,0.04,0.1404,-0.1584
0.15,3500000,-2.305,-11.4,17.614,-23.839,-13.512,-6.487,0.1202,0.4229,-0.3582,0.0261,0.0849,-0.0819
0.15,3500000,-1.742,-11.4,17.614,-23.839,-13.512,-6.487,0.1199,0.4025,-0.3238,0.0243,0.0779,-0.0718
0.15,3500000,-0.149,-11.4,17.614,-23.839,-13.512,-6.487,0.1185,0.3462,-0.2263,0.0191,0.0586,-0.0438
